---,TimeStamp,Value,Parameter,TimeseriesID
27285,"2025-05-15 14:00:00","6.50500296","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27286,"2025-05-15 14:15:00","6.50460536","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27287,"2025-05-15 14:30:00","6.50452016","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27288,"2025-05-15 14:45:00","6.5045372","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27289,"2025-05-15 15:00:00","6.50475304","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27290,"2025-05-15 15:15:00","6.50670696","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27291,"2025-05-15 15:30:00","6.50486664","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27292,"2025-05-15 15:45:00","6.50482688","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27293,"2025-05-15 16:00:00","6.50507112","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27294,"2025-05-15 16:15:00","6.50511656","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27295,"2025-05-15 16:30:00","6.50517336","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27296,"2025-05-15 16:45:00","6.50518472","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27297,"2025-05-15 17:00:00","6.50518472","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27298,"2025-05-15 17:15:00","6.50518472","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27299,"2025-05-15 17:30:00","6.50518472","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27300,"2025-05-15 17:45:00","6.50518472","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27301,"2025-05-15 18:00:00","6.50518472","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27302,"2025-05-15 18:15:00","6.50518472","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27303,"2025-05-15 18:30:00","6.50518472","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27304,"2025-05-15 18:45:00","6.50518472","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27305,"2025-05-15 19:00:00","6.50538352","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27306,"2025-05-15 19:15:00","6.50553688","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27307,"2025-05-15 19:30:00","6.50604808","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27308,"2025-05-15 19:45:00","6.50623552","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27309,"2025-05-15 20:00:00","6.50645704","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27310,"2025-05-15 20:15:00","6.50664448","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27311,"2025-05-15 20:30:00","6.506866","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27312,"2025-05-15 20:45:00","6.50711592","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27313,"2025-05-15 21:00:00","6.50730904","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27314,"2025-05-15 21:15:00","6.50737152","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27315,"2025-05-15 21:30:00","6.50738856","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27316,"2025-05-15 21:45:00","6.50738856","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27317,"2025-05-15 22:00:00","6.50738856","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27318,"2025-05-15 22:15:00","6.50738856","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27319,"2025-05-15 22:30:00","6.50738856","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27320,"2025-05-15 22:45:00","6.50738856","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27321,"2025-05-15 23:00:00","6.50738856","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27322,"2025-05-15 23:15:00","6.50738856","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27323,"2025-05-15 23:30:00","6.50353752","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27324,"2025-05-15 23:45:00","6.50353752","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27325,"2025-05-16 00:00:00","6.50353752","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27326,"2025-05-16 00:15:00","6.50353752","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27327,"2025-05-16 00:30:00","6.50353752","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27328,"2025-05-16 00:45:00","6.49968648","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27329,"2025-05-16 01:00:00","6.49968648","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27330,"2025-05-16 01:15:00","6.49977168","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27331,"2025-05-16 01:30:00","6.50032264","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27332,"2025-05-16 01:45:00","6.5011576","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27333,"2025-05-16 02:00:00","6.49961832","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27334,"2025-05-16 02:15:00","6.49989096","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27335,"2025-05-16 02:30:00","6.49802224","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27336,"2025-05-16 02:45:00","6.4980336","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27337,"2025-05-16 03:00:00","6.49610808","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27338,"2025-05-16 03:15:00","6.4980336","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27339,"2025-05-16 03:30:00","6.4980336","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27340,"2025-05-16 03:45:00","6.4980336","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27341,"2025-05-16 04:00:00","6.4980336","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27342,"2025-05-16 04:15:00","6.4980336","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27343,"2025-05-16 04:30:00","6.4980336","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27344,"2025-05-16 04:45:00","6.4980336","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27345,"2025-05-16 05:00:00","6.49418256","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27346,"2025-05-16 05:15:00","6.49418256","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27347,"2025-05-16 05:30:00","6.49418256","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27348,"2025-05-16 05:45:00","6.49418256","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27349,"2025-05-16 06:00:00","6.49418256","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27350,"2025-05-16 06:15:00","6.49418256","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27351,"2025-05-16 06:30:00","6.49418256","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27352,"2025-05-16 06:45:00","6.4941428","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27353,"2025-05-16 07:00:00","6.4973804","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27354,"2025-05-16 07:15:00","6.49242176","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27355,"2025-05-16 07:30:00","6.49216048","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27356,"2025-05-16 07:45:00","6.49586952","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27357,"2025-05-16 08:00:00","6.4939156","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27358,"2025-05-16 08:15:00","6.49583544","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27359,"2025-05-16 08:30:00","6.49390992","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27360,"2025-05-16 08:45:00","6.49583544","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27361,"2025-05-16 09:00:00","6.49583544","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27362,"2025-05-16 09:15:00","6.49390992","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27363,"2025-05-16 09:30:00","6.49583544","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27364,"2025-05-16 09:45:00","6.49583544","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27365,"2025-05-16 10:00:00","6.49583544","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27366,"2025-05-16 10:15:00","6.49562528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27367,"2025-05-16 10:30:00","6.49517656","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27368,"2025-05-16 10:45:00","6.49493232","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27369,"2025-05-16 11:00:00","6.49477328","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27370,"2025-05-16 11:15:00","6.4947392","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27371,"2025-05-16 11:30:00","6.49463128","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27372,"2025-05-16 11:45:00","6.49423368","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27373,"2025-05-16 12:00:00","6.49390424","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27374,"2025-05-16 12:15:00","6.4937168","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27375,"2025-05-16 12:30:00","6.49364864","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27376,"2025-05-16 12:45:00","6.49363728","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27377,"2025-05-16 13:00:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27378,"2025-05-16 13:15:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27379,"2025-05-16 13:30:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27380,"2025-05-16 13:45:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27381,"2025-05-16 14:00:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27382,"2025-05-16 14:15:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27383,"2025-05-16 14:30:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27384,"2025-05-16 14:45:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27385,"2025-05-16 15:00:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27386,"2025-05-16 15:15:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27387,"2025-05-16 15:30:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27388,"2025-05-16 15:45:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27389,"2025-05-16 16:00:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27390,"2025-05-16 16:15:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27391,"2025-05-16 16:30:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27392,"2025-05-16 16:45:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27393,"2025-05-16 17:00:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27394,"2025-05-16 17:15:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27395,"2025-05-16 17:30:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27396,"2025-05-16 17:45:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27397,"2025-05-16 18:00:00","6.4936316","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27398,"2025-05-16 18:15:00","6.4937452","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27399,"2025-05-16 18:30:00","6.49401216","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27400,"2025-05-16 18:45:00","6.49412008","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27401,"2025-05-16 19:00:00","6.49429616","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27402,"2025-05-16 19:15:00","6.4944552","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27403,"2025-05-16 19:30:00","6.49467104","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27404,"2025-05-16 19:45:00","6.49471648","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27405,"2025-05-16 20:00:00","6.49472784","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27406,"2025-05-16 20:15:00","6.49472784","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27407,"2025-05-16 20:30:00","6.49472784","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27408,"2025-05-16 20:45:00","6.49504024","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27409,"2025-05-16 21:00:00","6.49531288","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27410,"2025-05-16 21:15:00","6.49519928","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27411,"2025-05-16 21:30:00","6.49554008","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27412,"2025-05-16 21:45:00","6.49538672","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27413,"2025-05-16 22:00:00","6.4954492","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27414,"2025-05-16 22:15:00","6.49526744","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27415,"2025-05-16 22:30:00","6.49563096","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27416,"2025-05-16 22:45:00","6.49379064","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27417,"2025-05-16 23:00:00","6.49580704","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27418,"2025-05-16 23:15:00","6.49582976","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27419,"2025-05-16 23:30:00","6.49390424","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27420,"2025-05-16 23:45:00","6.49197872","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27421,"2025-05-17 00:00:00","6.49197872","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27422,"2025-05-17 00:15:00","6.49582976","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27423,"2025-05-17 00:30:00","6.49582976","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27424,"2025-05-17 00:45:00","6.49582976","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27425,"2025-05-17 01:00:00","6.49582976","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27426,"2025-05-17 01:15:00","6.49390424","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27427,"2025-05-17 01:30:00","6.49582976","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27428,"2025-05-17 01:45:00","6.49582976","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27429,"2025-05-17 02:00:00","6.49582976","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27430,"2025-05-17 02:15:00","6.49582976","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27431,"2025-05-17 02:30:00","6.49582976","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27432,"2025-05-17 02:45:00","6.49582976","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27433,"2025-05-17 03:00:00","6.49197872","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27434,"2025-05-17 03:15:00","6.49197872","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27435,"2025-05-17 03:30:00","6.49197872","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27436,"2025-05-17 03:45:00","6.49390424","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27437,"2025-05-17 04:00:00","6.49582976","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27438,"2025-05-17 04:15:00","6.49197872","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27439,"2025-05-17 04:30:00","6.49197872","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27440,"2025-05-17 04:45:00","6.49197872","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27441,"2025-05-17 05:00:00","6.49390424","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27442,"2025-05-17 05:15:00","6.49406328","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27443,"2025-05-17 05:30:00","6.49227408","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27444,"2025-05-17 05:45:00","6.492666","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27445,"2025-05-17 06:00:00","6.49262056","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27446,"2025-05-17 06:15:00","6.49242176","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27447,"2025-05-17 06:30:00","6.49211504","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27448,"2025-05-17 06:45:00","6.49205256","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27449,"2025-05-17 07:00:00","6.49202416","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27450,"2025-05-17 07:15:00","6.49207528","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27451,"2025-05-17 07:30:00","6.49392128","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27452,"2025-05-17 07:45:00","6.4919844","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27453,"2025-05-17 08:00:00","6.49197872","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27454,"2025-05-17 08:15:00","6.49390992","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27455,"2025-05-17 08:30:00","6.49390992","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27456,"2025-05-17 08:45:00","6.49390992","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27457,"2025-05-17 09:00:00","6.49390992","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27458,"2025-05-17 09:15:00","6.49583544","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27459,"2025-05-17 09:30:00","6.49390992","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27460,"2025-05-17 09:45:00","6.49575024","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27461,"2025-05-17 10:00:00","6.49494368","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27462,"2025-05-17 10:15:00","6.49477328","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
27463,"2025-05-17 10:30:00","6.49426208","StemRadialVar","StemRadialVar.DouglasFir_Mixed_5_Dendrometer@Ecosense_MixedPlot"
